,,,,
1,reviewer_hash,project_hash,commit,project_url
77,37ee242cc0136ec47502c8e5af75086a2e9a239b,c9b1586a57a8e91e90539edacab7bfe0ceabcaa0,48af10d,https://github.com/Efradgalio/MLZoomcamp-2022-Summary/tree/main/Week-7%20midterm-project
78,37ee242cc0136ec47502c8e5af75086a2e9a239b,4ac73c8e11b464ae895b7852f67e43cf45ea07f5,6deb5b9,https://github.com/xtbtds/Heart_Attack_Prediction_Service
79,37ee242cc0136ec47502c8e5af75086a2e9a239b,d4e600afb48004144a999213907aaaa10a3d3768,96cf3dc,https://github.com/gabrielorce/mlbookcamp-code/tree/master/course-zoomcamp/cohorts/2022/midterm_project
80,173f6a90cf4b49e4c99dae28a62e620a32ff5174,c176b48657e2517b7af4f991ac826b1e09f87778,51dd5a7,https://github.com/MarcosMJD/ml-fish-weight-predition
81,173f6a90cf4b49e4c99dae28a62e620a32ff5174,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,3cba6a9,https://github.com/idh71/ml-zoomcamp/tree/main/Midterm_project
82,173f6a90cf4b49e4c99dae28a62e620a32ff5174,103af0f4e9ab4e8ebc76c06072634341bebdb9bc,2b87866,https://github.com/Rei-Moriaty/Disaster-Tweet-Classification
83,69b10a136e3e269ecf2fb791772a532470805439,2cf05ec94c46c2bf01217b7a9c298aed0490b767,61e2629,https://github.com/eeeds/ML-Camp/tree/master/08-midterm-project
84,69b10a136e3e269ecf2fb791772a532470805439,07105ce3a1acce80a02db63e7d9ff945f5be7fc0,775750d,https://github.com/Chewye/zoomcamp
85,69b10a136e3e269ecf2fb791772a532470805439,173f6a90cf4b49e4c99dae28a62e620a32ff5174,12e4b71,https://github.com/katrinlaura73/MLZoomcamp/tree/main/MidtermProject
86,4d568e6946de10d2e8557d728ab4fd00b1f59151,08afe7c4abef321c2f6b56f308057de1e9935d48,defec91,https://github.com/rzabolotin/ml_zoomcamp_2022_project_1
87,4d568e6946de10d2e8557d728ab4fd00b1f59151,1b0e1b6a2454907c8938934efda458644d6f4fdd,9d94431,https://github.com/npthao110/machine-learning---data-club/blob/main/Project.ipynb
88,4d568e6946de10d2e8557d728ab4fd00b1f59151,0b1d0018ad496a5bd7db2db2efe4cf4b22643f17,e01dbff,https://github.com/douglas-dm9/ML-zoomcamp/tree/main/capstone_project
89,e12b387cbb8dfbcaba9d7981cbf43afdda808025,331a06b9cfa6920aed07f768056146532c1cf8c7,f5d3b89,https://github.com/coderleonardo/ml_engineering_zoomcamp/tree/main/midterm_project
90,e12b387cbb8dfbcaba9d7981cbf43afdda808025,523628a20540e6be48b7f713a51ab9e8bf0e747c,bec6d8a,https://github.com/jxareas/Phone-Price-Prediction
91,e12b387cbb8dfbcaba9d7981cbf43afdda808025,0e578c9bbfeb4b39d7406353c90a400fe6ff0e37,6a4c011,https://github.com/martinnnuez/MachineLearningZoomcampMidtermProject
92,a43b949d67f15316170d4c00cf1a3139a1ea0959,4fa8857b1dee97b16d3c1dc90773f46480e16a3d,d92dea9,https://github.com/Tobi-Ade/Mobile-Price-Classification
93,a43b949d67f15316170d4c00cf1a3139a1ea0959,20ea6682b0b9581e0dd15f148cdbbd1b86c289f6,c0b6aa6,https://github.com/AkramMubeen/ML/tree/master/MidtermProject
94,a43b949d67f15316170d4c00cf1a3139a1ea0959,a8629fbd3c2607c6ba3321a53919923bc412aee2,d167a09,https://github.com/dimzachar/mlzoomcamp_projects/tree/master/00-midterm_project
95,0e578c9bbfeb4b39d7406353c90a400fe6ff0e37,33c758c79e25bc8d5c2266055a03797139adc88f,6082a1d,https://github.com/kyokai/mlzoomcamp-midterm
96,0e578c9bbfeb4b39d7406353c90a400fe6ff0e37,74850e9d79cd340cd1a26839d14906c826ffb752,5d996f5,https://github.com/FranciscoOrtizTena/ML_Zoomcamp/tree/main/8_week
97,0e578c9bbfeb4b39d7406353c90a400fe6ff0e37,825715b66e8c8ef6a862f8d97b26f3d15772b76b,d831bbb,https://github.com/braccinocorto/MLZoomcamp/tree/main/__Midterm%20Project
98,3196fdabf8908c0b88628b2aa92f4699208ff856,3a2637dcaacb3606b91dad7303ec9115f495edbc,4c23702,https://github.com/arebimohammed/Adult-Cencus-End-to-End-Machine-Learning-Project
99,3196fdabf8908c0b88628b2aa92f4699208ff856,1ba8a05e826a569f5d5b136a861e3d30fd59de9b,436042f,https://github.com/Peco602/very-simple-malware-detector
100,3196fdabf8908c0b88628b2aa92f4699208ff856,f16a366f2ba8c525df5c1dfe3f422930dc2cc676,8d3ca85,https://github.com/JavierMoraga1/midterm_project
101,722366d8b29ece9be3a7605363562c7c60d6918e,7a3687e357cf8da3207da19d73001af15a6a98ce,aa2a5ca,https://github.com/danannisar/track_popularity_reg
102,722366d8b29ece9be3a7605363562c7c60d6918e,2cf05ec94c46c2bf01217b7a9c298aed0490b767,61e2629,https://github.com/eeeds/ML-Camp/tree/master/08-midterm-project
103,722366d8b29ece9be3a7605363562c7c60d6918e,bf162d6d9876b8bfb71a85c8279827754eb2977e,0809ba4,https://github.com/KeiranJOC/heart-attack-prediction-service
104,04dfc27a4ba5ce081e04c4586f9d3f0a5bb29dc4,d4e600afb48004144a999213907aaaa10a3d3768,96cf3dc,https://github.com/gabrielorce/mlbookcamp-code/tree/master/course-zoomcamp/cohorts/2022/midterm_project
105,04dfc27a4ba5ce081e04c4586f9d3f0a5bb29dc4,b5f174e696e77537bd30792faed4c7422701a01a,6b57ba5,https://github.com/AaishaMuhammad/mlzoomcamp_midterm
106,04dfc27a4ba5ce081e04c4586f9d3f0a5bb29dc4,0fb5d4558b4106e4f39b6fa49b1a87790ae43ef1,30e8e92,https://github.com/rahmatmamat1/machine-learning-zoomcamp/tree/main/08-mid-term-project
107,0b1d0018ad496a5bd7db2db2efe4cf4b22643f17,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,3cba6a9,https://github.com/idh71/ml-zoomcamp/tree/main/Midterm_project
108,0b1d0018ad496a5bd7db2db2efe4cf4b22643f17,cfc8615210194fdc895f73b99ed38c3c7ff11fdc,b03bef8,https://github.com/zkeller89/ml_zoomcamp_cohort_2022/tree/main/midterm_project
109,0b1d0018ad496a5bd7db2db2efe4cf4b22643f17,efe3e5b1994e339acba7e414677b56ae75e5556e,d6825f1,https://github.com/carrionalfredo/Spaceship-Titanic
110,83575de6f2fc0affc17cc8909959f8695a8932c5,351f7c838c98b3910270e876d37808c13252cf8d,8b79acd,https://github.com/nhockcuncon77/MachineLearningDataClub
111,83575de6f2fc0affc17cc8909959f8695a8932c5,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,ab26303,https://github.com/dheerajkarra/ML_Engineering/tree/main/Mid_Project
112,83575de6f2fc0affc17cc8909959f8695a8932c5,4ac73c8e11b464ae895b7852f67e43cf45ea07f5,6deb5b9,https://github.com/xtbtds/Heart_Attack_Prediction_Service
113,74850e9d79cd340cd1a26839d14906c826ffb752,fbd7c94e3b9ad8a87aeac6839d98fb1de8e53a6e,9223b7d,https://github.com/sotoblanco/BTC_Price_Prediction
114,74850e9d79cd340cd1a26839d14906c826ffb752,add0f0c409f243f3914a25360be125cda740ddd8,711053a,https://github.com/yadwink/Machine-Learning/tree/main/Mid-Term%20Project
115,74850e9d79cd340cd1a26839d14906c826ffb752,1df8922b2493b460794ffbd04063bd8f0f2dc952,1d620fa,https://github.com/AfroGrit/zoomcamp/tree/module-capstone-1/ML/module-capstone-1
116,004881756eb93e940176bc02b086156c0c81f62f,f2a3e45d805e73eaf5655c5f1494b219ce34c49e,7a98b99,https://github.com/NashatAlli/stroke_prediction.git
117,004881756eb93e940176bc02b086156c0c81f62f,3f4ed7049e3ade21c0e1d91976691573d6bc3305,7376b5d,https://github.com/lucapug/midterm_shopping_intention
118,004881756eb93e940176bc02b086156c0c81f62f,998e2c70003905c67eb8be90714541ef64bc88cd,583060,https://github.com/praveenbalijepalli/zoomcamp2022-midterm-project
119,02e7e9b8d3600797eb18c64431e91e61fecbf9f3,1eeae71ef0a45bdbd20c8d363f02ae75ec927343,bc50d6b,https://github.com/DmitryKarpuk/BeerBitterRegressor
120,02e7e9b8d3600797eb18c64431e91e61fecbf9f3,29476c043a8da0fc76e0fa73c1c0d18cf7dff75f,9ccc142,https://github.com/moizali-dev/MusicClassificationModel
121,02e7e9b8d3600797eb18c64431e91e61fecbf9f3,ef43ec2e35632386c19d3962c8683ab68828b1d9,d218bf0,https://github.com/drcoronel/mlzoomcamp_midterm2020
122,b45f2368c253906db5e97c25736c5845aac2cf7a,e098b29c53182c20be8ca6a8e670b231f4daed6f,ee0d3a0,https://github.com/tahabinzafar/ML-Zoomcamp/tree/main/midterm_project
123,b45f2368c253906db5e97c25736c5845aac2cf7a,04dfc27a4ba5ce081e04c4586f9d3f0a5bb29dc4,458d9bd,https://github.com/KevsDe/madrid_house_price
124,b45f2368c253906db5e97c25736c5845aac2cf7a,019a2a564a6244348106c0f12a954101e019c2e4,807c181,https://github.com/Regidan-codes/ML-ZOOMCAMP2022/tree/main/ML_ZOOMCAMP_MIDTERM_PROJECT
125,3eab9ed02daa401f58006c5738a02bc652942dad,9cf2d2d6ed5e25f621635c29705f9f556c85cd6e,0ada4f7,https://github.com/Andrej-Ilin/Midterm_projects_ZoomCamp
126,3eab9ed02daa401f58006c5738a02bc652942dad,103af0f4e9ab4e8ebc76c06072634341bebdb9bc,2b87866,https://github.com/Rei-Moriaty/Disaster-Tweet-Classification
127,3eab9ed02daa401f58006c5738a02bc652942dad,1ba8a05e826a569f5d5b136a861e3d30fd59de9b,436042f,https://github.com/Peco602/very-simple-malware-detector
