,,,,
1,reviewer_hash,project_hash,commit,project_url
103,26c1bae208cca2a18bffe036cf75b3117afce7c9,03211c4e28ecaf5897298d76657e2c3dd11ce5cd,e36823b,https://github.com/KaleShreyas/turbo-fiesta
104,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,e03e1c6,https://github.com/tarasenya/mlopszoomcamp_final_project
105,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,4a3c368b67a573057ad156492698f728e2b5be05,5c9325a,https://github.com/kkruglik/mlops-zoomcamp-project
106,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,3f4ed7049e3ade21c0e1d91976691573d6bc3305,bb33bd1,https://github.com/lucapug/e2e-bike-count-predictor
107,424824a743dec8d8961dcf8e756e3d319a31cac7,16aea08464754dae66e1dbb1b70e1fcfd79b42a1,83e5e26,https://github.com/sl2902/credit_churn_prediction
108,424824a743dec8d8961dcf8e756e3d319a31cac7,5f14f78d8f852914f5c07fe7a98b656dd93130e6,05fde22,https://github.com/sarthz/mlops-zoomcamp
109,424824a743dec8d8961dcf8e756e3d319a31cac7,237cd54ad9a01821ffa2dce70d07123273d1f3c4,ad256ab,https://github.com/slchangtw/imdb_sentiment_analysis_mlops
110,92139d5d92ce72380d94079a7257e03eed623e32,33fc9f10885d18ffab7850a9c622a3601eb1022f,876c218,https://github.com/hdt94/dtc-mlops-project/
111,92139d5d92ce72380d94079a7257e03eed623e32,26c1bae208cca2a18bffe036cf75b3117afce7c9,bb0a9da,https://github.com/Taciturny/Mlops_projectdtc
112,92139d5d92ce72380d94079a7257e03eed623e32,c1fc59f28e6e3aea76a43399988c9d54739ac140,efc634c,https://github.com/Sampayob/mlops-zoomcamp-2023-project
113,6fba797643b5c1329a2e2920fa3e32801377d5ec,4170f8f415790fffa69a9534232ceaefc9ff82db,2007a24,https://github.com/peterernicke/MLOps_Zoomcamp_2023_Project.git
114,6fba797643b5c1329a2e2920fa3e32801377d5ec,cc85604e55c34bbee345968137e6f722aabeca96,1c1f702,https://github.com/GbotemiB/MLOps_zoomcamp/
115,6fba797643b5c1329a2e2920fa3e32801377d5ec,33fc9f10885d18ffab7850a9c622a3601eb1022f,876c218,https://github.com/hdt94/dtc-mlops-project/
116,95464a5ffc167360ef5194917557b07e660a1dd3,f5466abe6fdbe08617b712e2a49e8f7493879528,8afd82a,https://github.com/edcalderin/StudentDropout-Prediction-Mlops/changes
117,95464a5ffc167360ef5194917557b07e660a1dd3,16aea08464754dae66e1dbb1b70e1fcfd79b42a1,83e5e26,https://github.com/sl2902/credit_churn_prediction
118,95464a5ffc167360ef5194917557b07e660a1dd3,44b5ebc53328e80e97967c90416b5b70c789d301,e8719be,https://github.com/ayeffkay/mlops_zoomcamp_project
119,237cd54ad9a01821ffa2dce70d07123273d1f3c4,b8016e0d4f8d1b78e1a8c06ceb4c61a03f4ad7fc,ec6c633,https://github.com/khushal2911/mlops-zoomcamp/tree/main/07-project
120,237cd54ad9a01821ffa2dce70d07123273d1f3c4,33fc9f10885d18ffab7850a9c622a3601eb1022f,876c218,https://github.com/hdt94/dtc-mlops-project/
121,237cd54ad9a01821ffa2dce70d07123273d1f3c4,c7efc479f8c09d8c0bfa860f1fcf15d5031a6a4c,a550194,https://github.com/amogh-kalalbandi/ipl-auction-prediction
122,dd67cb516bfd24c9666d1e19087d13ccfe0faa45,26c1bae208cca2a18bffe036cf75b3117afce7c9,bb0a9da,https://github.com/Taciturny/Mlops_projectdtc
123,dd67cb516bfd24c9666d1e19087d13ccfe0faa45,91e4950e52c31cf44edf79da5538fb6243eeb9ba,40a6f43,https://github.com/TimBeckerAachen/predict-stocks
124,dd67cb516bfd24c9666d1e19087d13ccfe0faa45,92139d5d92ce72380d94079a7257e03eed623e32,8312ae0,https://github.com/AhmedFahim-git/diabetes_prediction
125,ffaa08e4e18cff93b6d61ed0119b68907dbb9056,e12bafc46d58b5e16e8676b035744d6b38bb2673,4c689f5,https://github.com/bkraffa/mlopszoomcampproject
126,ffaa08e4e18cff93b6d61ed0119b68907dbb9056,9d93dcb4df50d43527ce1e09d1344b2b5536e814,d5c4c58,https://github.com/TimCosemans/PROJ-Algorithmic-Trading
127,ffaa08e4e18cff93b6d61ed0119b68907dbb9056,95937d7e4fa687955ff7b77686103a8e588a01ae,8a201ee,https://github.com/arybach/mlops-infra.git
128,d4436409e13aae8a2e1886aba9ba611f429a423c,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,d921db7,https://github.com/idh71/mlops-project/tree/working
129,d4436409e13aae8a2e1886aba9ba611f429a423c,a9ae6c97b8c6b433c17fe549f475975dfda6610f,766d90a,https://github.com/atharvakavitkar/mlops-project
130,d4436409e13aae8a2e1886aba9ba611f429a423c,ffaa08e4e18cff93b6d61ed0119b68907dbb9056,ab60298,https://github.com/shayannejadshamsi/mlops_zoomcamp_final_project
131,24236867184432b335ee9c37aff1f5cb0f2c8b88,3f4ed7049e3ade21c0e1d91976691573d6bc3305,bb33bd1,https://github.com/lucapug/e2e-bike-count-predictor
132,24236867184432b335ee9c37aff1f5cb0f2c8b88,a2deddb0e18d94b7d5eb5913a7fa8e7176d07e78,3fa68b1,https://github.com/tunahankilic/NBAGamePrediction
133,24236867184432b335ee9c37aff1f5cb0f2c8b88,6fba797643b5c1329a2e2920fa3e32801377d5ec,0561b1a,https://github.com/JVAparicio/MLOps_Zoomcamp_Final_Project
134,3b4f201e6a1c3b2566008c66556608cb9a32e7c8,1699f22791059c7844e71b32ced5ce10e7047eb6,ce0dfd4,https://github.com/Michael95-m/mlops-capstone-project
135,3b4f201e6a1c3b2566008c66556608cb9a32e7c8,95464a5ffc167360ef5194917557b07e660a1dd3,b33e3cf,https://github.com/albwrekt/mlops_zoomcamp_final_project
136,3b4f201e6a1c3b2566008c66556608cb9a32e7c8,c9c7f72f2946974ada1457231abc50802daeb34b,ff62722,https://github.com/fluentnumbers/portfolio_mlops
137,3f4ed7049e3ade21c0e1d91976691573d6bc3305,1eb5e0f2ada39d3b764a6e63d1915b3cfddffb83,3e28c93,https://github.com/venky-lucky/MLOPS_ZoomCamp/tree/main/MLOPS_final_project
138,3f4ed7049e3ade21c0e1d91976691573d6bc3305,1699f22791059c7844e71b32ced5ce10e7047eb6,ce0dfd4,https://github.com/Michael95-m/mlops-capstone-project
139,3f4ed7049e3ade21c0e1d91976691573d6bc3305,8fda61230f1fbd98a250378be5636ce84ef4f4a0,d5965ab,https://github.com/Sebasfac/mlops_zoomcamp_project_car_price_prediction
140,44b5ebc53328e80e97967c90416b5b70c789d301,d8c033ee058a001813b8bef7044f62f5c12dd643,6382ca2,https://github.com/sagar118/text-analyzer
141,44b5ebc53328e80e97967c90416b5b70c789d301,0bfd0726240593a07d1527aedbd618d946767a49,7ea9e9b,https://github.com/aaalexlit/capitalbikeshare-mlops
142,44b5ebc53328e80e97967c90416b5b70c789d301,a4ade7ff251bd1714130ee768c0011fd133e2c1a,5c40ff5,https://github.com/FaresAmiar/mlops-zoomcamp-project
143,5f14f78d8f852914f5c07fe7a98b656dd93130e6,9d93dcb4df50d43527ce1e09d1344b2b5536e814,d5c4c58,https://github.com/TimCosemans/PROJ-Algorithmic-Trading
144,5f14f78d8f852914f5c07fe7a98b656dd93130e6,ffaa08e4e18cff93b6d61ed0119b68907dbb9056,ab60298,https://github.com/shayannejadshamsi/mlops_zoomcamp_final_project
145,5f14f78d8f852914f5c07fe7a98b656dd93130e6,ff752c71673fba28347e705cc17edabfeac3fec9,e74fc08,https://github.com/EvanHofmeister/mlops-zoomcamp-project
146,bbab23bc71cd88b2885cccdde51c581f34b8730a,03211c4e28ecaf5897298d76657e2c3dd11ce5cd,e36823b,https://github.com/KaleShreyas/turbo-fiesta
147,bbab23bc71cd88b2885cccdde51c581f34b8730a,e12bafc46d58b5e16e8676b035744d6b38bb2673,4c689f5,https://github.com/bkraffa/mlopszoomcampproject
148,bbab23bc71cd88b2885cccdde51c581f34b8730a,3f56d930b746852f9cd56ad34621ae496a90af94,bdc21b0,https://github.com/moubashsir/mlops-project
149,6cb362ccfa596a35a0a7c703c71ded6df5a37872,0bfd0726240593a07d1527aedbd618d946767a49,7ea9e9b,https://github.com/aaalexlit/capitalbikeshare-mlops
150,6cb362ccfa596a35a0a7c703c71ded6df5a37872,862f939438ffeebbba621998e109145a20af90dc,d65145c,https://github.com/arundac23/MLOPS-zoomcamp-2023-project/tree/master
151,6cb362ccfa596a35a0a7c703c71ded6df5a37872,a9ae6c97b8c6b433c17fe549f475975dfda6610f,766d90a,https://github.com/atharvakavitkar/mlops-project
152,a8629fbd3c2607c6ba3321a53919923bc412aee2,8fda61230f1fbd98a250378be5636ce84ef4f4a0,d5965ab,https://github.com/Sebasfac/mlops_zoomcamp_project_car_price_prediction
153,a8629fbd3c2607c6ba3321a53919923bc412aee2,ff752c71673fba28347e705cc17edabfeac3fec9,e74fc08,https://github.com/EvanHofmeister/mlops-zoomcamp-project
154,a8629fbd3c2607c6ba3321a53919923bc412aee2,4a3c368b67a573057ad156492698f728e2b5be05,5c9325a,https://github.com/kkruglik/mlops-zoomcamp-project
155,c65b643f495addb4264d1454e91fc04ee79ef4b4,c1fc59f28e6e3aea76a43399988c9d54739ac140,efc634c,https://github.com/Sampayob/mlops-zoomcamp-2023-project
156,c65b643f495addb4264d1454e91fc04ee79ef4b4,95937d7e4fa687955ff7b77686103a8e588a01ae,8a201ee,https://github.com/arybach/mlops-infra.git
157,c65b643f495addb4264d1454e91fc04ee79ef4b4,a2deddb0e18d94b7d5eb5913a7fa8e7176d07e78,3fa68b1,https://github.com/tunahankilic/NBAGamePrediction
