,,,,
1,reviewer_hash,project_hash,commit,project_url
72,a68a3345d02a669d54865816f39ed1b07ca7812c,892aa5db5e1effbdf3847831c98452fe3db8ee78,dec8804,https://github.com/mohamedelhilaltek/Nyc_taxi_Trip_duration
73,a68a3345d02a669d54865816f39ed1b07ca7812c,0fd489cd2e8cf5fb650619c765134df10e29f7ad,e0996ba,https://github.com/tvsirius/ml_zoomcamp_midterm_student_dropout
74,f19514aae7b5968832a62b45f60660ae4f25ef72,c2307632045a3a515e9087bedbafd5b02af05d7b,a1151de,https://github.com/euthumos/mlcourse/tree/main/07-midterm
75,f19514aae7b5968832a62b45f60660ae4f25ef72,436c50e4833751e49aec9458b6e2e7342a052053,ff3a688,https://github.com/prantoran/ML_Zoomcamp_predict_brain_stroke
76,f19514aae7b5968832a62b45f60660ae4f25ef72,9eb286d177ad1f86c07b7c2cf209618904d9b279,1b6e618,https://github.com/shwehan/ZC-midterm23
77,5df206bd50fc20ab82edca3da06987e34b88be33,fce100d1c5f09bfb1d206208f2f2b522e5cf5030,d1de011,https://github.com/eddybrownent/Smoking_Status_P
78,5df206bd50fc20ab82edca3da06987e34b88be33,b2954d8a7be003df3febe756e3eea95cd83b930e,c33d145,https://github.com/sergioasb8/midterm_project
79,5df206bd50fc20ab82edca3da06987e34b88be33,5e8cf86af414e509d911d640f6cd36e84fcc3088,73b05a3,https://github.com/Shubh18s/high-income-earner-prediction
80,4db6791456e43fc2b58253b03a3b14cb1822451f,3fd8023f4997e99ab567cde71568be812e16198a,e9a9841,https://github.com/Fozan-Talat/heart-disease-classification/tree/main
81,4db6791456e43fc2b58253b03a3b14cb1822451f,327b85a12863b823536aadaa0958de260e99a620,f7b9220,https://github.com/abhirup-ghosh/medical-appointment-no-shows
82,4db6791456e43fc2b58253b03a3b14cb1822451f,db6805aeb6ba5916aba5ec7e9f3347e7276dfc9a,941445f,https://github.com/Data4everyone/ml-zoomcamp/tree/Principal
83,2e963e2b6ae46d3a8ff70924c04df9e8e975040c,0fa4fd4bcdfc5f0d3d330520507b5fcd5d17f5c4,2cd8ad3,https://github.com/Slayerma/mid-term
84,2e963e2b6ae46d3a8ff70924c04df9e8e975040c,ffa1a2f13217ed2a9ba68068eb8b291b75ce6bd8,8ede78b,https://github.com/TWOCHE/pneumonia_DL
85,2e963e2b6ae46d3a8ff70924c04df9e8e975040c,6531e00083019aef56cb25b82da1654de7cd6c89,7aef025,https://github.com/kostapao/sleep-quality-mlmodel/tree/main
86,fddccf2a8ccfda2b7aee869f136d71a226dbcfe8,abad62a38f75447fe6674533cb51ba123dcdcd89,f7142ca,https://github.com/ellacharmed/mlzoomcamp-midterms-predict-graduation/tree/submission
87,fddccf2a8ccfda2b7aee869f136d71a226dbcfe8,da011480379d4f9f736c9b2defcb66cfad30408b,a519ae4,https://github.com/tokurgit/crop-yield-prediction
