,,,
1,reviewer_hash,project_hash,project_url
316,846e533d932602dac140b6f253f767bc725670f2,4ff4f3286c708d2aff4f795adbb60220e9bfec2c,https://github.com/ksjena/course-ml-zoomcamp/tree/main/midterm_project/placement
317,2e4895d02b0c2bf59f062ae45b2642156e49a5e5,7151baf43c22c2c8216f60d3199fa1c199fdc58b,https://github.com/asarzina/mlbookcamp-homework/tree/main/income-prediction
318,2e4895d02b0c2bf59f062ae45b2642156e49a5e5,45aa9c8ae46cc1e8252cc67a895868804f049681,https://github.com/rohan-dhanraj/Admission_Prediction
319,2e4895d02b0c2bf59f062ae45b2642156e49a5e5,e293a5dc99122de58e7d15b2221cab33b2d08fc5,https://github.com/sanghvirajit/mid-term-project
320,2dbe7972ee4a8139de8bda124fdfde718930669a,45aa9c8ae46cc1e8252cc67a895868804f049681,https://github.com/rohan-dhanraj/Admission_Prediction
321,2dbe7972ee4a8139de8bda124fdfde718930669a,41942b416f1d862dda0e8f82bbee960551638801,https://github.com/mkleshchenok/mlbookcamp-code/tree/master/course-zoomcamp/midterm
322,2dbe7972ee4a8139de8bda124fdfde718930669a,30ba1597d42ff744aaabb47000774b7b0ac80b45,https://github.com/fwahh/diabetes_prediction
323,674998f13fb5e064ec092d7734dfdb84767e9ee8,9cc596e090235624e86ee5a3419a3361069d5aa8,https://github.com/YuliaS/MLZ_HW/tree/main/HW_06
324,674998f13fb5e064ec092d7734dfdb84767e9ee8,56b541d1d3401c840265a5d11388ff89fed93472,https://github.com/KursadE/zoomcamp-HW7
325,674998f13fb5e064ec092d7734dfdb84767e9ee8,bce52f991720cc2120f6699fd718220bbe61c1fb,https://github.com/lagvier/datahack_homeworks/tree/master/movieAnalysis
326,fd199e37057dd837506c98e8ae7690303aa1212c,d75d06a9ec2ba84d5d4108c228049b3bbd40a538,https://github.com/KenWuqianghao/ML-Zoomcamp-Midterm-Project
327,fd199e37057dd837506c98e8ae7690303aa1212c,c40ea4dc2dfe718c5aaf8e8a5136a82e31d9bc57,https://github.com/milliewhite/ML-ZoomCamp-Project-1
328,fd199e37057dd837506c98e8ae7690303aa1212c,e91af67fcb11c000a64dd105393fbd15ef66a3ef,https://github.com/jazwilson/workbook/tree/main/mlzoomcamp/wk07_midterm_project
329,b5684a2fa821a77164b40632581d1e33a44b755d,a86e7e153c102f6b811706a3b01d18720e24b93f,https://github.com/Sylvesterchuks/Term_Deposit_Subscription
330,b5684a2fa821a77164b40632581d1e33a44b755d,e293a5dc99122de58e7d15b2221cab33b2d08fc5,https://github.com/sanghvirajit/mid-term-project
331,b5684a2fa821a77164b40632581d1e33a44b755d,995fd5ad7fdaffa6df9b963d1637c956e456a275,https://github.com/dataminding/ml-zoomcamp/tree/main/midterm-project
332,db7651a9d9b6106e0f61310b6bf106bd009e0c54,187b6c99d07fcb6a52ae546fb20d8dc6fb2856e8,https://github.com/MokretsovD/zoomcamp-home-works/tree/main/midterm-project-07
333,db7651a9d9b6106e0f61310b6bf106bd009e0c54,e91af67fcb11c000a64dd105393fbd15ef66a3ef,https://github.com/jazwilson/workbook/tree/main/mlzoomcamp/wk07_midterm_project
334,db7651a9d9b6106e0f61310b6bf106bd009e0c54,e13d16d98501bc54189d8ceead846443291e4f6b,https://github.com/irfanim/ML_ZoomCamp
335,ef8a9dfbed0270391da0eb206a9585b110becb55,1122de78f59571f01a49fe5c5b6c81aa87418301,https://github.com/arpitchittora/arpit-ml-zzomcamp-v2/tree/master/mid-term-project
336,ef8a9dfbed0270391da0eb206a9585b110becb55,1c9dd8455d470a4ff9fcd6a54d7c690d3e2e13ab,https://github.com/Nikhil14091997/ML-ZoomCamp/tree/main/Week%20-%207/Bank%20Marketing
337,ef8a9dfbed0270391da0eb206a9585b110becb55,3912d286864920cdce77d6b201779cb480aab2f4,https://github.com/HSubbu/ML_Zoomcamp_project1_1.git
338,af475e51d30b3243e87855c93dd16c542400664b,ae970db0bc71ef1b6abdc698648de79a406f5ab7,https://github.com/LeoRuslan/my_mlbookcamp/tree/main/homework_7
339,af475e51d30b3243e87855c93dd16c542400664b,2e123d20b1642ed145411d8eb5572aac6811c0d1,https://github.com/madityarafip/My-Machine-Learning/tree/main/ML-Zoomcamp/Midterm-Project-Week-7
340,af475e51d30b3243e87855c93dd16c542400664b,63d2fb719d53861680370e08c8effc420d92df86,https://github.com/diascarolina/project-insurance-forecast
341,a86e7e153c102f6b811706a3b01d18720e24b93f,a6c2c2ccb9354133b164c70660b50c93e5774e35,https://github.com/bimapriambodo/mlzoomcamp_midterm
342,a86e7e153c102f6b811706a3b01d18720e24b93f,235ab3b122fdc45939fadcc788898e33e1328f6f,https://github.com/aurcode/breast_cancer_predict_api
343,a86e7e153c102f6b811706a3b01d18720e24b93f,a2aec25beb5a80a6d4446592115c72ae6cffbc02,https://github.com/TimBeckerAachen/zoomcap/tree/main/midterm_project
344,bcdabdd6ab1aa99f1d7b0840d5f3eedfdd73e509,bcac484e2c5e81c159c1fac2ef0174a3522999ad,https://github.com/KDL/ML-Zoomcamp/tree/main/Midterm Project
345,bcdabdd6ab1aa99f1d7b0840d5f3eedfdd73e509,316e63eafb5e77b8fdb2e7486e4c4550799e71c4,https://github.com/maltsevoff/mlzoomcamp-midterm-project
346,bcdabdd6ab1aa99f1d7b0840d5f3eedfdd73e509,1122de78f59571f01a49fe5c5b6c81aa87418301,https://github.com/arpitchittora/arpit-ml-zzomcamp-v2/tree/master/mid-term-project
347,ab5250708f0086469885bac1f77602c00d955fa8,30ba1597d42ff744aaabb47000774b7b0ac80b45,https://github.com/fwahh/diabetes_prediction
348,ab5250708f0086469885bac1f77602c00d955fa8,fccd5d19fa48b8dd664b333ac9450e88b4c77917,https://github.com/ashok-arora/ML-Zoomcamp/tree/main/mid_term_project
349,ab5250708f0086469885bac1f77602c00d955fa8,316e63eafb5e77b8fdb2e7486e4c4550799e71c4,https://github.com/maltsevoff/mlzoomcamp-midterm-project
350,7be495b3dd2a9e9dfa364841499bad0db345080b,feb5c4684edeeb57e0e4e7ea73f3a5ac44039da8,https://github.com/mayan1257/Midterm-Project
351,7be495b3dd2a9e9dfa364841499bad0db345080b,995fd5ad7fdaffa6df9b963d1637c956e456a275,https://github.com/dataminding/ml-zoomcamp/tree/main/midterm-project
352,7be495b3dd2a9e9dfa364841499bad0db345080b,9c78bbd99b88c746e7671c80884d34340ef33f3b,https://github.com/Gmuhammed/course-zoomcamp/blob/main/drinking_water_potability_predict.zip
353,d0f643a577126bc9aaceb3c11d4791e37415a707,fd199e37057dd837506c98e8ae7690303aa1212c,https://github.com/AliAmini7/ml-zoom/tree/main/project%201
354,d0f643a577126bc9aaceb3c11d4791e37415a707,8b345282c567fd035111314a2678945ef49a165d,https://github.com/DZorikhin/heart-desease-pred
355,d0f643a577126bc9aaceb3c11d4791e37415a707,e4a282569a497cfa0729e7881fc5209882e0d35b,https://github.com/Phunbie/midterm_prog1
356,ffa48d85d2e10987d6a813b3fc38a6762f1cc6db,e293a5dc99122de58e7d15b2221cab33b2d08fc5,https://github.com/sanghvirajit/mid-term-project
357,ffa48d85d2e10987d6a813b3fc38a6762f1cc6db,a2aec25beb5a80a6d4446592115c72ae6cffbc02,https://github.com/TimBeckerAachen/zoomcap/tree/main/midterm_project
358,ffa48d85d2e10987d6a813b3fc38a6762f1cc6db,8b345282c567fd035111314a2678945ef49a165d,https://github.com/DZorikhin/heart-desease-pred
359,98aeabdf4d42fcdb67375c0e5b7bd0710cafb8f1,a8fe6970d79d6d465247ae3d6cda56b55f143604,https://www.kaggle.com/aasthaasati/midterm-project
360,98aeabdf4d42fcdb67375c0e5b7bd0710cafb8f1,050c093858e94967f6d5220014d26476edaf8bdd,https://github.com/woodwardmw/MLZoomCamp-Midterm
361,98aeabdf4d42fcdb67375c0e5b7bd0710cafb8f1,061db7ee3baa2d702f07915522c046fbde7e8d91,https://github.com/jorguerrari/Midterm_Project
362,b820d1f1d20940127453773042925904a84f3a40,1e29ca0c0ab5a0fd00475fd871b394a679cf4a6f,https://github.com/mdrkb/heart-failure-prediction
363,b820d1f1d20940127453773042925904a84f3a40,f666f6070d1b9cfacacc53d0af162c882a8c62b8,https://github.com/deepanc/ml-zoomcamp/tree/main/midterm_project
364,b820d1f1d20940127453773042925904a84f3a40,187b6c99d07fcb6a52ae546fb20d8dc6fb2856e8,https://github.com/MokretsovD/zoomcamp-home-works/tree/main/midterm-project-07
365,8604a1595e06daa6d15dca93ba5ef68659e63076,02efc3152829184cf29c22c2fd531333f8e77449,https://github.com/syntactic/mlbookcamp-code/tree/master/course-zoomcamp/07-midterm-project/midterm
366,8604a1595e06daa6d15dca93ba5ef68659e63076,7151baf43c22c2c8216f60d3199fa1c199fdc58b,https://github.com/asarzina/mlbookcamp-homework/tree/main/income-prediction
367,8604a1595e06daa6d15dca93ba5ef68659e63076,4de454d2fe8a722f6714c2fd45fb58ede47f4f41,https://github.com/jaindamini1111/ML-DT-Course-Files/tree/main/Mid%20Term%20Project
368,b3ad024e75de2f107c0d0337bbcbe70dcee7cb98,bcdabdd6ab1aa99f1d7b0840d5f3eedfdd73e509,https://github.com/ada-nai/ag-mlcamp/tree/master/midterm-project
369,b3ad024e75de2f107c0d0337bbcbe70dcee7cb98,7be495b3dd2a9e9dfa364841499bad0db345080b,https://github.com/Rok-sana/ML_practice/blob/main/wine_price_predict_project.ipynb
370,b3ad024e75de2f107c0d0337bbcbe70dcee7cb98,8604a1595e06daa6d15dca93ba5ef68659e63076,https://github.com/MMdeCastro/ml-zoomcamp/tree/main/Midterm_project
