,,,
1,reviewer_hash,project_hash,project_url
140,54407fe4e6c46a01b625e3882dabce70ac69be5b,135db20de1a3653d86e972dd240d26f52e972382,https://github.com/IanVlasov/mlops_pet_project
141,54407fe4e6c46a01b625e3882dabce70ac69be5b,4607b577dc2cb3d7b708b094e898c9a6939bc2c5,https://github.com/emoloic/house-rent-prediction
142,54407fe4e6c46a01b625e3882dabce70ac69be5b,6653a4cf34b843f4864e655d121b3db8d701f82a,https://github.com/lemminkainen94/mlops-project
143,8ccb7dfa48d919540bd2c12aa2afa66466f62209,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,https://github.com/brut0/mining-process-mlops-project
144,8ccb7dfa48d919540bd2c12aa2afa66466f62209,e3ee0e513e42a06ec78b095ba4ec55f2ec0ed74c,https://github.com/bryskulov/mlops-house-prices
145,8ccb7dfa48d919540bd2c12aa2afa66466f62209,b7028bbd29a3703a92ae876a364771034ad65d7d,https://github.com/heisguyy/mlops-capstone
146,d42547a15fc4d729c2f116231d22e28016a048ae,6653a4cf34b843f4864e655d121b3db8d701f82a,https://github.com/lemminkainen94/mlops-project
147,d42547a15fc4d729c2f116231d22e28016a048ae,135db20de1a3653d86e972dd240d26f52e972382,https://github.com/IanVlasov/mlops_pet_project
148,d42547a15fc4d729c2f116231d22e28016a048ae,45ee6f7c40e3e326f8c309258b0bfff4469e7a93,https://github.com/PatrickCmd/mlops-project
149,39908987a5299ee899f4d134d835714b7d056137,ed35b4e31bc8badc7ba72ab98955e9e525ef5b8d,https://github.com/VenkatArchitect/final
150,39908987a5299ee899f4d134d835714b7d056137,b7f0de0abc18688fbe66987150815b5479d833b9,https://github.com/vykuang/TO-bikeshare-membership
151,39908987a5299ee899f4d134d835714b7d056137,43398e25a6931a5b117a91214b2c15cc0c618744,https://github.com/Purity-E/project_mlopszoomcamp
152,135db20de1a3653d86e972dd240d26f52e972382,3c5b418135e0078abbad5fede3c0e82b4bafa0a6,https://github.com/louismichel100/End_Project_MLOPS.git
153,135db20de1a3653d86e972dd240d26f52e972382,eb0318f6e446f97c0faf272a67865a98f50bc15a,https://github.com/OLAMIDE100/Capstone-Project-Mlops-ZoomCamp
154,135db20de1a3653d86e972dd240d26f52e972382,8f25870b2571cfd073f0f23cea43d90f33363a52,https://github.com/adamiaonr/mlops-zoomcamp-project
155,fe4b30988b7f7e340d1ddef147db2c4e6729727e,7c3d11ab23d05cb6aa64af4301e095f8e0173dc3,https://github.com/EphraimX/mlops-zoomcamp-capstone-project
